Year,Semester,Quiz/Exam,Student ID,Coding Problem,Earned Score,Maximum Score,Distance,Distance Z-score
2013,fall,quiz4,sfc3bcc7d,Highway,5,5,21.75,1.7589083498274325
2013,fall,quiz3,s1ca6c9e5,InsertNumber,5,5,3.2,-0.9481224447363152
2013,fall,quiz3,s3551f054,InsertNumber,5,5,4.0,-0.072932495748948
2013,fall,quiz3,s7dfc8641,InsertNumber,5,5,5.8,1.8962448894726287
2013,fall,quiz3,s9bd61dd,InsertNumber,5,5,4.6,0.5834599659915772
2013,fall,quiz3,sbe8b1628,InsertNumber,5,5,3.2,-0.9481224447363152
2013,fall,quiz3,sce9b742f,InsertNumber,5,5,3.6,-0.5105274702426317
2013,fall,quiz1,s1a555e8d,LineOfHexagons,4,4,2.526315789473684,0.1007031974479139
2013,fall,quiz1,s1ca6c9e5,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s1e11464e,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s1f00f8e9,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s1f23c370,LineOfHexagons,4,4,8.736842105263158,3.458935912341388
2013,fall,quiz1,s2f86ca57,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s3551f054,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s372a0966,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s3752a3d2,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s3871c520,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s3b5db8f5,LineOfHexagons,4,4,4.526315789473684,1.1821679700407275
2013,fall,quiz1,s3f27df0f,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s4818f91f,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s6c6b85b5,LineOfHexagons,4,4,6.789473684210527,2.405930739027333
2013,fall,quiz1,s72c0bead,LineOfHexagons,4,4,7.578947368421052,2.8328247282087067
2013,fall,quiz1,s73afdd31,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s74c23a2a,LineOfHexagons,4,4,2.526315789473684,0.1007031974479139
2013,fall,quiz1,s7c1c9d2e,LineOfHexagons,4,4,2.526315789473684,0.1007031974479139
2013,fall,quiz1,s7dfc8641,LineOfHexagons,4,4,4.526315789473684,1.1821679700407275
2013,fall,quiz1,s7e9d214e,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s8d81cf8b,LineOfHexagons,4,4,2.526315789473684,0.1007031974479139
2013,fall,quiz1,s985b5480,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s9bd61dd,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s9c2e126f,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,s9fb8e2c9,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sa1918ccc,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sabe62f19,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sac345013,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sb6c9f56a,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sbe8b1628,LineOfHexagons,4,4,4.526315789473684,1.1821679700407275
2013,fall,quiz1,scad74c3a,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sce9b742f,LineOfHexagons,4,4,4.526315789473684,1.1821679700407275
2013,fall,quiz1,sd2c29562,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sddd4a271,LineOfHexagons,4,4,2.526315789473684,0.1007031974479139
2013,fall,quiz1,sea639169,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sed334770,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,seeeebe19,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,fall,quiz1,sf1424e10,LineOfHexagons,4,4,2.526315789473684,0.1007031974479139
2013,fall,quiz1,sfc3bcc7d,LineOfHexagons,4,4,1.3421052631578947,-0.5396377863241468
2013,spring,quiz3,s18f746e0,MixHalf,5,5,6.258064516129032,-0.2356721723455583
2013,spring,quiz3,s23f81012,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,s2ccaa61c,MixHalf,5,5,10.35483870967742,0.7789165018200653
2013,spring,quiz3,s2f86ca57,MixHalf,5,5,11.96774193548387,1.1783608617277908
2013,spring,quiz3,s407c0b0f,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,s45820bee,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,s45d6d438,MixHalf,5,5,7.806451612903226,0.1477944131658585
2013,spring,quiz3,s483bc3e,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,s57c38b49,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,s5abb4733,MixHalf,5,5,9.096774193548388,0.4673499010920393
2013,spring,quiz3,s5bd13671,MixHalf,5,5,7.709677419354839,0.1238277515713949
2013,spring,quiz3,s663f70e4,MixHalf,5,5,18.032258064516128,2.680271654980839
2013,spring,quiz3,s6d684e40,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,s764d3697,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,s81792444,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sad8416a9,MixHalf,5,5,4.774193548387097,-0.6031609834606659
2013,spring,quiz3,sbe8b1628,MixHalf,5,5,11.709677419354838,1.1144497641425546
2013,spring,quiz3,sc2ea6ca8,MixHalf,5,5,7.354838709677419,0.0359499923916951
2013,spring,quiz3,sc34ad8cd,MixHalf,5,5,6.161290322580645,-0.2596388339400218
2013,spring,quiz3,sca85c16d,MixHalf,5,5,13.064516129032258,1.4499830264650444
2013,spring,quiz3,scb538af7,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sd51cb744,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sd9363351,MixHalf,5,5,6.0,-0.2995832699307943
2013,spring,quiz3,sdb4c4aed,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sea449dee,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sed47133e,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sef55ce71,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sf0f03a1e,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sf6f33c5f,MixHalf,5,5,14.0,1.6816607552115252
2013,spring,quiz3,sfb7d4ca7,MixHalf,5,5,13.870967741935484,1.6497052064189073
2013,spring,quiz3,sfe2341ab,MixHalf,5,5,4.193548387096774,-0.7469609530274472
2013,spring,quiz3,sfed34002,MixHalf,5,5,15.451612903225806,2.0411606791284784
2013,fall,quiz2,s185bfebd,MultiTri,7,7,11.130434782608695,-0.111595169550699
2013,fall,quiz2,s1ca6c9e5,MultiTri,7,7,13.695652173913045,1.122926393603914
2013,fall,quiz2,s1e11464e,MultiTri,7,7,9.565217391304348,-0.86486256401792
2013,fall,quiz2,s1f23c370,MultiTri,7,7,10.826086956521738,-0.2580638295859923
2013,fall,quiz2,s2f86ca57,MultiTri,7,7,11.521739130434783,0.0767216790661066
2013,fall,quiz2,s3551f054,MultiTri,7,7,8.782608695652174,-1.2414962612515306
2013,fall,quiz2,s372a0966,MultiTri,7,7,13.826086956521738,1.1856986764761814
2013,fall,quiz2,s3b5db8f5,MultiTri,7,7,14.521739130434783,1.5204841851282802
2013,fall,quiz2,s3f27df0f,MultiTri,7,7,13.956521739130435,1.2484709593484504
2013,fall,quiz2,s73d002a2,MultiTri,7,7,14.347826086956522,1.4367878079652554
2013,fall,quiz2,s7c1c9d2e,MultiTri,7,7,9.043478260869565,-1.115951695506994
2013,fall,quiz2,s7c97e351,MultiTri,7,7,9.347826086956522,-0.9694830354717008
2013,fall,quiz2,s8d81cf8b,MultiTri,7,7,11.608695652173912,0.1185698676476182
2013,fall,quiz2,s985b5480,MultiTri,7,7,9.08695652173913,-1.0950276012162372
2013,fall,quiz2,s9bd61dd,MultiTri,7,7,14.608695652173912,1.5623323737097918
2013,fall,quiz2,s9c2e126f,MultiTri,7,7,8.826086956521738,-1.2205721669607748
2013,fall,quiz2,s9fb8e2c9,MultiTri,7,7,9.043478260869565,-1.115951695506994
2013,fall,quiz2,sa1918ccc,MultiTri,7,7,12.391304347826088,0.4952035648812296
2013,fall,quiz2,sb6c9f56a,MultiTri,7,7,11.173913043478262,-0.0906710752599423
2013,fall,quiz2,sbe8b1628,MultiTri,7,7,14.521739130434783,1.5204841851282802
2013,fall,quiz2,scad74c3a,MultiTri,7,7,11.130434782608695,-0.111595169550699
2013,fall,quiz2,seeeebe19,MultiTri,7,7,10.391304347826088,-0.4673047724935529
2013,fall,quiz2,sf1424e10,MultiTri,7,7,10.521739130434783,-0.4045324896212846
2013,fall,quiz2,sfc3bcc7d,MultiTri,7,7,8.826086956521738,-1.2205721669607748
2013,fall,quiz4,s1ca6c9e5,MultOddsFor,5,5,18.11111111111111,2.9060758508304314
2013,fall,quiz4,s1f00f8e9,MultOddsFor,5,5,8.222222222222221,0.3092811648474152
2013,fall,quiz4,s2f86ca57,MultOddsFor,5,5,5.111111111111111,-0.5076879498438707
2013,fall,quiz4,s3752a3d2,MultOddsFor,5,5,5.0,-0.5368654182257022
2013,fall,quiz4,s3b5db8f5,MultOddsFor,5,5,5.777777777777778,-0.3326231395528807
2013,fall,quiz4,s8d81cf8b,MultOddsFor,5,5,6.666666666666667,-0.0992033924982274
2013,fall,quiz4,s9c2e126f,MultOddsFor,5,5,5.666666666666667,-0.3618006079347122
2013,fall,quiz4,s9fb8e2c9,MultOddsFor,5,5,4.777777777777778,-0.5952203549893655
2013,fall,quiz4,sd2c29562,MultOddsFor,5,5,5.444444444444445,-0.4201555446983755
2013,fall,quiz4,sea639169,MultOddsFor,5,5,5.666666666666667,-0.3618006079347122
2013,fall,quiz4,s1ca6c9e5,MultOddsWhile,5,5,9.5,0.4629100498862757
2013,fall,quiz4,s2f86ca57,MultOddsWhile,5,5,10.0,0.9258200997725514
2013,fall,quiz4,s372a0966,MultOddsWhile,5,5,7.5,-1.3887301496588271
2013,spring,quiz7,s111f453,Power,6,6,6.142857142857143,-0.3424766394243319
2013,spring,quiz7,s189f9c70,Power,6,6,7.346938775510204,0.1799153390150573
2013,spring,quiz7,s18f746e0,Power,6,6,5.26530612244898,-0.7232029965920225
2013,spring,quiz7,s23f81012,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s29d1098c,Power,6,6,10.16326530612245,1.4017813224834594
2013,spring,quiz7,s2ccaa61c,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s2f86ca57,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s407c0b0f,Power,6,6,7.346938775510204,0.1799153390150573
2013,spring,quiz7,s418802b8,Power,6,6,5.63265306122449,-0.5638291726613613
2013,spring,quiz7,s45d6d438,Power,6,6,8.428571428571429,0.6491827094775596
2013,spring,quiz7,s483bc3e,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s564281ce,Power,6,6,6.530612244897959,-0.1742487141641896
2013,spring,quiz7,s568e6c7b,Power,6,6,7.204081632653061,0.1179366297086889
2013,spring,quiz7,s57c38b49,Power,6,6,11.387755102040815,1.9330274022523293
2013,spring,quiz7,s5abb4733,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s5bd13671,Power,6,6,10.571428571428571,1.5788633490730826
2013,spring,quiz7,s663f70e4,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s6d684e40,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s74625dd,Power,6,6,8.63265306122449,0.7377237227723712
2013,spring,quiz7,s764d3697,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s7685a175,Power,6,6,11.0,1.7647994769921873
2013,spring,quiz7,s7fe50145,Power,6,6,8.63265306122449,0.7377237227723712
2013,spring,quiz7,s81792444,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s830be0cb,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,s9d049cf5,Power,6,6,6.530612244897959,-0.1742487141641896
2013,spring,quiz7,sa2374186,Power,6,6,7.346938775510204,0.1799153390150573
2013,spring,quiz7,sa8337da7,Power,6,6,9.46938775510204,1.1007418772810993
2013,spring,quiz7,sad8416a9,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sae45b238,Power,6,6,10.571428571428571,1.5788633490730826
2013,spring,quiz7,saffd1abc,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sb069dfe6,Power,6,6,8.510204081632653,0.684599114795484
2013,spring,quiz7,sb7db06e9,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sbcd8d614,Power,6,6,8.63265306122449,0.7377237227723712
2013,spring,quiz7,sbe8b1628,Power,6,6,8.0,0.4632465815584548
2013,spring,quiz7,sc07e0f8a,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sc2ea6ca8,Power,6,6,6.469387755102041,-0.2008110181526333
2013,spring,quiz7,sc34ad8cd,Power,6,6,6.142857142857143,-0.3424766394243319
2013,spring,quiz7,sc6713607,Power,6,6,6.530612244897959,-0.1742487141641896
2013,spring,quiz7,scb538af7,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sd51cb744,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sd9363351,Power,6,6,8.63265306122449,0.7377237227723712
2013,spring,quiz7,sdb4c4aed,Power,6,6,12.10204081632653,2.2429209487841706
2013,spring,quiz7,sddb081b4,Power,6,6,12.510204081632653,2.420002975373794
2013,spring,quiz7,sed47133e,Power,6,6,8.877551020408163,0.8439729387261451
2013,spring,quiz7,sef55ce71,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sf0f03a1e,Power,6,6,7.204081632653061,0.1179366297086889
2013,spring,quiz7,sf3e641eb,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sf6f33c5f,Power,6,6,7.489795918367347,0.2418940483214253
2013,spring,quiz7,sfe2341ab,Power,6,6,4.673469387755102,-0.9799719351469768
2013,spring,quiz7,sfed34002,Power,6,6,8.510204081632653,0.684599114795484
2013,spring,quiz7,s111f453,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s189f9c70,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s18f746e0,ProdAll,6,6,3.875,-0.4036527967179772
2013,spring,quiz7,s23f81012,ProdAll,6,6,5.325,0.15867078300982
2013,spring,quiz7,s29d1098c,ProdAll,6,6,11.35,2.495222209120149
2013,spring,quiz7,s2ccaa61c,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s407c0b0f,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s418802b8,ProdAll,6,6,3.9,-0.3939575625847393
2013,spring,quiz7,s483bc3e,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s564281ce,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s57c38b49,ProdAll,6,6,8.3,1.3124036448651282
2013,spring,quiz7,s5bd13671,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s5fd2eeb1,ProdAll,6,6,10.25,2.068631907257682
2013,spring,quiz7,s6d684e40,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s70c07b9e,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s74625dd,ProdAll,6,6,8.3,1.3124036448651282
2013,spring,quiz7,s81792444,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s830be0cb,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,s9d049cf5,ProdAll,6,6,7.15,0.8664228747361854
2013,spring,quiz7,sa2374186,ProdAll,6,6,3.825,-0.4230432649844529
2013,spring,quiz7,sa6af7077,ProdAll,6,6,9.325,1.7099082443278806
2013,spring,quiz7,sad8416a9,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sae45b238,ProdAll,6,6,5.625,0.2750135926086745
2013,spring,quiz7,sb069dfe6,ProdAll,6,6,7.25,0.9052038112691368
2013,spring,quiz7,sb7db06e9,ProdAll,6,6,5.325,0.15867078300982
2013,spring,quiz7,sbe8b1628,ProdAll,6,6,5.325,0.15867078300982
2013,spring,quiz7,sc07e0f8a,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sc34ad8cd,ProdAll,6,6,6.775,0.7209943627376172
2013,spring,quiz7,sc6713607,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,scb538af7,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sd51cb744,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sdb4c4aed,ProdAll,6,6,11.075,2.388574633654532
2013,spring,quiz7,sddb081b4,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sea449dee,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sed47133e,ProdAll,6,6,8.3,1.3124036448651282
2013,spring,quiz7,sef55ce71,ProdAll,6,6,5.325,0.15867078300982
2013,spring,quiz7,sf0f03a1e,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sf3e641eb,ProdAll,6,6,8.3,1.3124036448651282
2013,spring,quiz7,sf6f33c5f,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sfe2341ab,ProdAll,6,6,2.95,-0.7623764596477788
2013,spring,quiz7,sfed34002,ProdAll,6,6,4.7,-0.083710070321127
2013,fall,midterm1,s1ca6c9e5,RemoveEndDots,10,10,11.857142857142858,1.1169331616475673
2013,fall,midterm1,s1f00f8e9,RemoveEndDots,10,10,11.142857142857142,0.7972003863667746
2013,fall,midterm1,s1f23c370,RemoveEndDots,10,10,10.785714285714286,0.6373339987263791
2013,fall,midterm1,s2f86ca57,RemoveEndDots,10,10,6.642857142857143,-1.2171160979022155
2013,fall,midterm1,s3551f054,RemoveEndDots,10,10,6.642857142857143,-1.2171160979022155
2013,fall,midterm1,s3752a3d2,RemoveEndDots,10,10,6.857142857142857,-1.121196265317978
2013,fall,midterm1,s3b5db8f5,RemoveEndDots,10,10,6.571428571428571,-1.249089375430295
2013,fall,midterm1,s7c1c9d2e,RemoveEndDots,10,10,6.571428571428571,-1.249089375430295
2013,fall,midterm1,s7dfc8641,RemoveEndDots,10,10,7.785714285714286,-0.7055436574529482
2013,fall,midterm1,s8d81cf8b,RemoveEndDots,10,10,9.428571428571429,0.0298417256928738
2013,fall,midterm1,s9bd61dd,RemoveEndDots,10,10,12.357142857142858,1.3407461043441218
2013,fall,midterm1,s9fb8e2c9,RemoveEndDots,10,10,10.428571428571429,0.4774676110859828
2013,fall,midterm1,sb6c9f56a,RemoveEndDots,10,10,12.714285714285714,1.5006124919845172
2013,fall,midterm1,scad74c3a,RemoveEndDots,10,10,9.571428571428571,0.093788280749032
2013,fall,midterm1,sce9b742f,RemoveEndDots,10,10,11.071428571428571,0.7652271088386955
2013,spring,quiz2,s111f453,SquareLine,7,7,6.955555555555556,-0.6332335998364411
2013,spring,quiz2,s18f746e0,SquareLine,7,7,14.77777777777778,1.195756490879159
2013,spring,quiz2,s23f81012,SquareLine,7,7,10.088888888888889,0.0994016353649778
2013,spring,quiz2,s29d1098c,SquareLine,7,7,9.733333333333333,0.0162657221506322
2013,spring,quiz2,s2ccaa61c,SquareLine,7,7,6.155555555555556,-0.8202894045687182
2013,spring,quiz2,s2f86ca57,SquareLine,7,7,6.155555555555556,-0.8202894045687182
2013,spring,quiz2,s407c0b0f,SquareLine,7,7,14.755555555555556,1.190560496303262
2013,spring,quiz2,s418802b8,SquareLine,7,7,6.488888888888889,-0.7423494859302695
2013,spring,quiz2,s45820bee,SquareLine,7,7,10.577777777777778,0.2137135160347028
2013,spring,quiz2,s45d6d438,SquareLine,7,7,8.2,-0.3422579035862323
2013,spring,quiz2,s483bc3e,SquareLine,7,7,9.088888888888889,-0.1344181205503686
2013,spring,quiz2,s564281ce,SquareLine,7,7,9.422222222222222,-0.0564782019119197
2013,spring,quiz2,s568e6c7b,SquareLine,7,7,8.733333333333333,-0.2175540337647142
2013,spring,quiz2,s57c38b49,SquareLine,7,7,8.911111111111111,-0.1759860771575412
2013,spring,quiz2,s5abb4733,SquareLine,7,7,8.911111111111111,-0.1759860771575412
2013,spring,quiz2,s5bd13671,SquareLine,7,7,14.77777777777778,1.195756490879159
2013,spring,quiz2,s5fd2eeb1,SquareLine,7,7,6.155555555555556,-0.8202894045687182
2013,spring,quiz2,s663f70e4,SquareLine,7,7,16.88888888888889,1.6893759755893345
2013,spring,quiz2,s6c8bfc2f,SquareLine,7,7,9.28888888888889,-0.0876541693672991
2013,spring,quiz2,s6d684e40,SquareLine,7,7,6.155555555555556,-0.8202894045687182
2013,spring,quiz2,s70c07b9e,SquareLine,7,7,13.155555555555557,0.8164488868387075
2013,spring,quiz2,s74625dd,SquareLine,7,7,6.488888888888889,-0.7423494859302695
2013,spring,quiz2,s764d3697,SquareLine,7,7,8.911111111111111,-0.1759860771575412
2013,spring,quiz2,s7685a175,SquareLine,7,7,31.0,4.988832531283668
2013,spring,quiz2,s7ccd28a3,SquareLine,7,7,16.155555555555555,1.5179081545847466
2013,spring,quiz2,s7fe50145,SquareLine,7,7,6.955555555555556,-0.6332335998364411
2013,spring,quiz2,s81792444,SquareLine,7,7,6.755555555555556,-0.6799975510195102
2013,spring,quiz2,s830be0cb,SquareLine,7,7,12.355555555555556,0.6293930821064301
2013,spring,quiz2,s9c94a8aa,SquareLine,7,7,8.911111111111111,-0.1759860771575412
2013,spring,quiz2,s9d049cf5,SquareLine,7,7,6.155555555555556,-0.8202894045687182
2013,spring,quiz2,sae45b238,SquareLine,7,7,7.977777777777778,-0.394217849345198
2013,spring,quiz2,sb069dfe6,SquareLine,7,7,14.177777777777775,1.0554646373299497
2013,spring,quiz2,sb7db06e9,SquareLine,7,7,8.8,-0.2019660500370241
2013,spring,quiz2,sbcd8d614,SquareLine,7,7,8.355555555555556,-0.3058859415549559
2013,spring,quiz2,sc07e0f8a,SquareLine,7,7,9.577777777777778,-0.0201062398806437
2013,spring,quiz2,sc34ad8cd,SquareLine,7,7,10.133333333333333,0.1097936245167709
2013,spring,quiz2,scb538af7,SquareLine,7,7,7.288888888888889,-0.5552936811979924
2013,spring,quiz2,sd51cb744,SquareLine,7,7,8.911111111111111,-0.1759860771575412
2013,spring,quiz2,sd9363351,SquareLine,7,7,6.488888888888889,-0.7423494859302695
2013,spring,quiz2,sdb4c4aed,SquareLine,7,7,8.8,-0.2019660500370241
2013,spring,quiz2,sddb081b4,SquareLine,7,7,6.155555555555556,-0.8202894045687182
2013,spring,quiz2,sed47133e,SquareLine,7,7,6.155555555555556,-0.8202894045687182
2013,spring,quiz2,sef55ce71,SquareLine,7,7,9.155555555555557,-0.1188301368226785
2013,spring,quiz2,sf0f03a1e,SquareLine,7,7,9.577777777777778,-0.0201062398806437
2013,spring,quiz2,sf3e641eb,SquareLine,7,7,6.955555555555556,-0.6332335998364411
2013,spring,quiz2,sfed34002,SquareLine,7,7,6.955555555555556,-0.6332335998364411
2013,fall,quiz2,s185bfebd,Stairs,7,7,15.151515151515152,0.4950233439474545
2013,fall,quiz2,s1a555e8d,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s1ca6c9e5,Stairs,7,7,33.36363636363637,5.078399980124082
2013,fall,quiz2,s1e11464e,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s1f23c370,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s2f86ca57,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s3551f054,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s372a0966,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s3752a3d2,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s3871c520,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s3b5db8f5,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s3f27df0f,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s55ec4057,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s6c6b85b5,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s72c0bead,Stairs,7,7,15.469696969696969,0.5750989756943004
2013,fall,quiz2,s73afdd31,Stairs,7,7,13.924242424242424,0.1861601929239046
2013,fall,quiz2,s73d002a2,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s74c23a2a,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,s7c1c9d2e,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s7dfc8641,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s7e9d214e,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s8d81cf8b,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,s985b5480,Stairs,7,7,21.424242424242426,2.0736572269567084
2013,fall,quiz2,s9bd61dd,Stairs,7,7,13.333333333333334,0.0374483053940476
2013,fall,quiz2,sb6c9f56a,Stairs,7,7,15.43939393939394,0.5674727250517438
2013,fall,quiz2,sbe8b1628,Stairs,7,7,12.727272727272728,-0.1150767074570878
2013,fall,quiz2,scad74c3a,Stairs,7,7,35.04545454545455,5.501656890785982
2013,fall,quiz2,sce9b742f,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,sd2c29562,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,sd9c4ec42,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,sddd4a271,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,sea639169,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,sed334770,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,seeeebe19,Stairs,7,7,11.030303030303031,-0.5421467434402677
2013,fall,quiz2,sf1424e10,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,sfc3bcc7d,Stairs,7,7,11.848484848484848,-0.336237976091235
2013,fall,quiz2,sfee6ffa8,Stairs,7,7,11.030303030303031,-0.5421467434402677
2014,fall,exam2,s301c5b4,Stairs,5,5,12.87878787878788,-0.0769454542443037
2014,fall,exam2,s351f3189,Stairs,5,5,12.87878787878788,-0.0769454542443037
2014,fall,exam2,s3d9f443f,Stairs,5,5,12.87878787878788,-0.0769454542443037
2014,fall,exam2,s414ad069,Stairs,5,5,12.87878787878788,-0.0769454542443037
